age,fnlwgt,education,relationship,race,sex,income,education_num,marital_status,capital_gain,capital_loss,hours_per_week,REP_native_country,REP_occupation,REP_workclass,_dataobs_
35,111499,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Prof-specialty,Private,44067
28,202222,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,40,United-States,Sales,Private,44068
17,144752,10th,Own-child,Amer-Indian-Eskimo,Male,<=50K,6,Never-married,0,0,20,United-States,Handlers-cleaners,Private,44071
34,251521,Masters,Wife,White,Female,>50K,14,Married-civ-spouse,0,0,40,United-States,Prof-specialty,Private,44085
32,279912,Some-college,Not-in-family,Black,Female,<=50K,10,Never-married,0,0,40,United-States,Tech-support,Private,44104
51,250423,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,50,United-States,Exec-managerial,Private,44114
32,329432,Masters,Unmarried,White,Female,<=50K,14,Never-married,0,0,40,United-States,Adm-clerical,Private,44121
25,256545,Some-college,Not-in-family,White,Female,<=50K,10,Never-married,0,0,45,United-States,Other-service,Private,44125
43,107503,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,48,United-States,Prof-specialty,Private,44130
33,205249,Masters,Not-in-family,Asian-Pac-Islander,Male,<=50K,14,Never-married,0,0,55,,Prof-specialty,Private,44171
46,360593,Masters,Not-in-family,White,Male,<=50K,14,Divorced,4650,0,44,United-States,Prof-specialty,Private,44181
22,179392,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,20,United-States,Other-service,Private,44201
52,30846,Some-college,Not-in-family,White,Female,<=50K,10,Divorced,0,0,40,United-States,Machine-op-inspct,Private,44210
66,197816,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,17,United-States,Exec-managerial,Self-emp-not-inc,44215
38,175665,Some-college,Wife,White,Female,<=50K,10,Married-civ-spouse,0,0,40,United-States,Prof-specialty,Private,44223
37,109996,9th,Wife,Asian-Pac-Islander,Female,<=50K,5,Married-civ-spouse,0,0,40,Hong,Other-service,Private,44234
41,242804,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Transport-moving,Private,44254
49,99340,5th-6th,Unmarried,White,Female,<=50K,3,Separated,0,0,40,Dominican-Republic,Machine-op-inspct,Private,44268
58,281792,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,60,United-States,Sales,Self-emp-not-inc,44274
33,152591,Some-college,Own-child,White,Female,<=50K,10,Divorced,0,0,40,United-States,Exec-managerial,Private,44279
26,278916,Some-college,Own-child,Black,Male,<=50K,10,Separated,0,0,20,United-States,Handlers-cleaners,Private,44283
28,259609,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,50,United-States,Craft-repair,Private,44295
41,99679,10th,Husband,White,Male,<=50K,6,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,44312
34,341239,HS-grad,Own-child,Black,Male,<=50K,9,Never-married,0,0,40,United-States,Transport-moving,Private,44318
30,83066,HS-grad,Husband,Black,Male,<=50K,9,Married-civ-spouse,0,0,30,United-States,Transport-moving,Private,44334
43,375807,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,1977,60,United-States,Sales,Self-emp-inc,44339
35,73471,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Handlers-cleaners,Private,44348
44,46221,Doctorate,Not-in-family,White,Male,>50K,16,Never-married,0,0,45,United-States,Prof-specialty,State-gov,44352
26,211695,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,44367
39,373699,Masters,Not-in-family,White,Male,<=50K,14,Divorced,0,0,40,USA,Exec-managerial,Private,44369
47,189680,Bachelors,Own-child,White,Male,<=50K,13,Never-married,0,0,40,USA,Sales,Private,44370
42,177937,Masters,Not-in-family,White,Male,<=50K,14,Never-married,0,0,45,USA,Prof-specialty,Self-emp-not-inc,44377
31,308812,Masters,Not-in-family,White,Female,<=50K,14,Divorced,0,0,40,USA,Exec-managerial,Private,44386
64,132519,HS-grad,Wife,Black,Female,<=50K,9,Married-civ-spouse,0,0,40,United-States,Handlers-cleaners,Private,44387
52,289804,Bachelors,Husband,Black,Male,<=50K,13,Married-civ-spouse,0,0,40,United-States,Prof-specialty,Local-gov,44394
36,679853,HS-grad,Husband,Black,Male,<=50K,9,Married-civ-spouse,0,0,40,Dominican-Republic,Craft-repair,Private,44408
27,110663,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,50,United-States,Sales,Private,44411
57,115422,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,3137,0,40,United-States,Craft-repair,Self-emp-not-inc,44429
58,109159,HS-grad,Unmarried,White,Female,<=50K,9,Widowed,0,0,38,United-States,Tech-support,Private,44476
61,293899,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,50,United-States,Exec-managerial,Private,44478
48,168262,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,25,United-States,Sales,Private,44479
26,217517,Assoc-voc,Husband,White,Male,<=50K,11,Married-civ-spouse,2885,0,40,United-States,Transport-moving,Private,44487
54,254152,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Prof-specialty,Private,44494
51,249449,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,55,United-States,Exec-managerial,Private,44495
25,210794,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,40,United-States,Machine-op-inspct,Private,44505
46,270437,HS-grad,Unmarried,White,Female,<=50K,9,Divorced,0,0,40,United-States,Exec-managerial,Private,44511
26,56419,Prof-school,Not-in-family,Asian-Pac-Islander,Female,<=50K,15,Never-married,0,0,20,South,Prof-specialty,Federal-gov,44514
41,103614,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,45,United-States,Prof-specialty,Local-gov,44520
17,58037,10th,Own-child,White,Male,<=50K,6,Never-married,0,0,40,United-States,Other-service,Private,44543
26,157708,Some-college,Not-in-family,White,Female,<=50K,10,Never-married,0,0,40,United-States,Adm-clerical,Private,44563
54,155496,Some-college,Unmarried,White,Female,<=50K,10,Never-married,2176,0,40,United-States,Other-service,Self-emp-not-inc,44569
39,135162,12th,Husband,White,Male,<=50K,8,Married-civ-spouse,0,0,45,United-States,Craft-repair,Private,44576
22,289448,Assoc-acdm,Own-child,Asian-Pac-Islander,Female,<=50K,12,Never-married,0,2205,30,Philippines,Adm-clerical,Private,44577
20,301408,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,1602,30,United-States,,,44588
51,318351,Assoc-acdm,Wife,White,Female,>50K,12,Married-civ-spouse,0,0,30,Canada,Prof-specialty,Self-emp-not-inc,44590
39,66687,Some-college,Unmarried,White,Male,<=50K,10,Separated,0,0,45,United-States,Craft-repair,Private,44594
17,188758,11th,Own-child,White,Male,<=50K,7,Never-married,0,0,20,United-States,Other-service,Private,44602
28,183151,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Craft-repair,Self-emp-not-inc,44624
45,105381,Some-college,Not-in-family,White,Female,<=50K,10,Divorced,0,0,40,United-States,Machine-op-inspct,Private,44628
30,94041,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,3325,0,35,United-States,Tech-support,Local-gov,44635
44,277533,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,40,United-States,Protective-serv,Local-gov,44671
22,90896,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,40,United-States,Sales,Private,44672
50,139157,Masters,Not-in-family,White,Male,>50K,14,Divorced,0,0,60,United-States,Prof-specialty,State-gov,44681
47,175530,5th-6th,Own-child,White,Female,<=50K,3,Separated,0,0,56,Mexico,,,44685
44,171615,Prof-school,Husband,White,Male,>50K,15,Married-civ-spouse,0,0,55,United-States,Prof-specialty,Self-emp-inc,44689
53,124993,10th,Husband,White,Male,<=50K,6,Married-civ-spouse,0,0,60,USA,Exec-managerial,Self-emp-inc,44696
46,67001,Doctorate,Husband,White,Male,>50K,16,Married-civ-spouse,0,0,40,USA,Prof-specialty,Private,44698
27,213225,Bachelors,Wife,White,Female,>50K,13,Married-civ-spouse,7298,0,45,England,Prof-specialty,Private,44714
43,27661,Some-college,Not-in-family,White,Male,<=50K,10,Never-married,0,0,40,USA,Craft-repair,Private,44718
43,193882,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,50,United-States,Transport-moving,Private,44720
38,103474,Bachelors,Own-child,White,Female,<=50K,13,Never-married,0,0,20,United-States,Other-service,Self-emp-not-inc,44732
30,352105,Bachelors,Not-in-family,Black,Female,<=50K,13,Never-married,0,0,40,United-States,Prof-specialty,Private,44740
28,134890,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,40,United-States,Transport-moving,Private,44744
21,120998,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,40,United-States,,,44756
42,188243,Bachelors,Not-in-family,White,Female,>50K,13,Divorced,0,0,50,United-States,Exec-managerial,Private,44777
21,399449,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,20,United-States,,,44781
19,292774,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,40,United-States,,,44799
35,195253,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,60,United-States,Exec-managerial,Private,44801
76,82628,7th-8th,Husband,White,Male,<=50K,4,Married-civ-spouse,0,0,45,United-States,Other-service,Private,44806
38,200352,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,50,United-States,Exec-managerial,Private,44817
45,308275,Bachelors,Husband,Black,Male,>50K,13,Married-civ-spouse,7688,0,65,United-States,Exec-managerial,Local-gov,44841
34,205810,HS-grad,Wife,Black,Female,<=50K,9,Married-civ-spouse,0,1672,40,United-States,Handlers-cleaners,Private,44856
17,220302,10th,Own-child,White,Male,<=50K,6,Never-married,0,0,40,United-States,,,44869
18,87135,11th,Own-child,White,Male,<=50K,7,Never-married,0,0,15,United-States,Other-service,Private,44870
64,209899,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,35,United-States,Protective-serv,Local-gov,44879
45,306122,Bachelors,Not-in-family,Black,Female,>50K,13,Never-married,0,0,44,United-States,Other-service,Private,44880
19,291181,HS-grad,Other-relative,White,Female,<=50K,9,Never-married,0,0,28,Mexico,Sales,Private,44885
31,356823,Bachelors,Not-in-family,White,Female,>50K,13,Never-married,10520,0,40,United-States,Tech-support,Private,44886
46,313635,Prof-school,Not-in-family,Black,Male,<=50K,15,Separated,4650,0,40,United-States,Prof-specialty,Local-gov,44903
29,118598,HS-grad,Unmarried,Black,Female,<=50K,9,Never-married,0,0,40,United-States,Machine-op-inspct,Private,44908
22,144210,11th,Wife,White,Female,<=50K,7,Married-civ-spouse,0,0,20,United-States,,,44923
23,168997,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,40,USA,Exec-managerial,Private,44927
44,240448,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,20,United-States,Handlers-cleaners,Private,44951
36,339116,Assoc-voc,Not-in-family,White,Female,<=50K,11,Divorced,0,0,40,,Exec-managerial,Self-emp-inc,44959
52,142757,Some-college,Husband,Black,Male,>50K,10,Married-civ-spouse,0,0,56,United-States,Prof-specialty,Private,44963
39,181384,Assoc-acdm,Not-in-family,White,Male,<=50K,12,Never-married,0,0,20,United-States,Adm-clerical,Private,44980
17,387063,10th,Own-child,White,Female,<=50K,6,Never-married,0,0,20,United-States,,,44983
51,209794,HS-grad,Wife,White,Female,>50K,9,Married-civ-spouse,0,0,3,United-States,,,44991
34,130078,Masters,Wife,White,Female,>50K,14,Married-civ-spouse,7688,0,32,,Prof-specialty,Private,44997
30,284826,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,50,United-States,Prof-specialty,Private,44998
43,594194,HS-grad,Husband,Black,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Craft-repair,Federal-gov,45012
31,175985,Some-college,Not-in-family,White,Female,<=50K,10,Divorced,0,0,50,United-States,Exec-managerial,Private,45016
20,221661,10th,Not-in-family,White,Female,<=50K,6,Never-married,0,0,30,Mexico,Sales,Private,45021
64,178748,1st-4th,Husband,White,Male,<=50K,2,Married-civ-spouse,0,0,40,Mexico,Craft-repair,Self-emp-not-inc,45029
33,40142,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,56,United-States,Protective-serv,Local-gov,45032
63,326903,1st-4th,Husband,White,Male,<=50K,2,Married-civ-spouse,0,0,25,United-States,Other-service,Self-emp-not-inc,45038
33,185177,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,40,United-States,Machine-op-inspct,Private,45045
39,224466,Some-college,Unmarried,Black,Male,<=50K,10,Divorced,0,0,24,United-States,Craft-repair,Private,45051
39,179671,10th,Husband,White,Male,<=50K,6,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,45066
64,212513,Bachelors,Not-in-family,White,Female,<=50K,13,Divorced,0,0,40,USA,Adm-clerical,Private,45093
56,147653,Some-college,Wife,White,Female,<=50K,10,Married-civ-spouse,0,0,50,United-States,Exec-managerial,Private,45094
38,215419,Masters,Not-in-family,White,Female,<=50K,14,Never-married,0,0,55,Canada,Exec-managerial,Federal-gov,45116
42,251239,9th,Not-in-family,White,Male,<=50K,5,Never-married,0,0,40,Puerto-Rico,Farming-fishing,Private,45118
46,143542,11th,Other-relative,White,Male,<=50K,7,Widowed,0,0,20,United-States,Machine-op-inspct,Private,45122
31,158291,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,45124
59,181940,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Federal-gov,45131
22,157541,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,50,USA,Handlers-cleaners,Private,45150
61,192085,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,15,United-States,Transport-moving,Local-gov,45151
58,498267,HS-grad,Not-in-family,White,Female,<=50K,9,Divorced,0,0,40,United-States,Exec-managerial,Private,45164
35,538583,11th,Not-in-family,Black,Male,<=50K,7,Separated,0,0,40,United-States,Transport-moving,Private,45177
55,27227,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,1977,35,United-States,Other-service,Private,45180
34,275771,HS-grad,Unmarried,White,Female,<=50K,9,Divorced,0,0,50,United-States,Exec-managerial,Private,45196
58,33386,Some-college,Other-relative,White,Female,<=50K,10,Widowed,0,0,25,United-States,Adm-clerical,Local-gov,45197
20,361138,HS-grad,Unmarried,White,Male,<=50K,9,Never-married,0,0,45,USA,Sales,Private,45210
18,186946,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,23,United-States,Machine-op-inspct,Private,45220
41,112763,HS-grad,Own-child,White,Female,<=50K,9,Divorced,2597,0,40,United-States,Handlers-cleaners,Private,45240
31,158847,Assoc-acdm,Own-child,Black,Female,<=50K,12,Never-married,0,0,40,United-States,Adm-clerical,Federal-gov,45248
54,96062,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,Portugal,Machine-op-inspct,Private,45250
44,270147,Bachelors,Wife,White,Female,>50K,13,Married-civ-spouse,0,0,45,United-States,Exec-managerial,Private,45261
24,421474,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,40,United-States,Sales,Private,45272
46,98524,Bachelors,Not-in-family,White,Male,>50K,13,Divorced,0,0,40,Canada,Exec-managerial,Private,45273
27,282313,HS-grad,Husband,Black,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Transport-moving,Private,45274
56,157786,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,1902,55,United-States,Exec-managerial,Private,45275
45,187272,HS-grad,Husband,Asian-Pac-Islander,Male,<=50K,9,Married-civ-spouse,0,0,45,South,Craft-repair,Self-emp-not-inc,45278
33,171468,Some-college,Wife,White,Female,<=50K,10,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,45297
28,203171,Some-college,Not-in-family,White,Male,<=50K,10,Divorced,0,0,40,United-States,Craft-repair,Private,45314
63,546118,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,35,United-States,Exec-managerial,Private,45324
24,44493,Assoc-voc,Wife,White,Female,<=50K,11,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,45329
24,446647,Bachelors,Own-child,White,Male,<=50K,13,Never-married,0,0,15,United-States,Adm-clerical,Private,45339
56,530099,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,40,United-States,Craft-repair,Private,45340
27,42850,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,40,,Craft-repair,Private,45341
56,146554,HS-grad,Other-relative,Black,Female,<=50K,9,Separated,0,0,40,United-States,Adm-clerical,Private,45343
19,340094,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,20,United-States,Sales,Private,45354
49,110669,10th,Not-in-family,White,Female,<=50K,6,Divorced,0,0,32,United-States,Machine-op-inspct,Private,45357
50,98815,Assoc-voc,Husband,White,Male,>50K,11,Married-civ-spouse,0,0,46,United-States,Adm-clerical,Private,45367
33,344073,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,1408,50,United-States,Protective-serv,Federal-gov,45372
40,115516,Masters,Husband,Asian-Pac-Islander,Male,<=50K,14,Married-civ-spouse,0,0,40,China,Other-service,Private,45380
50,320510,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,60,United-States,Exec-managerial,Private,45383
23,1117718,Some-college,Not-in-family,Black,Male,<=50K,10,Never-married,0,0,30,United-States,Protective-serv,State-gov,45387
52,89041,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,99999,0,40,United-States,Exec-managerial,Private,45394
52,168035,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,45,United-States,Tech-support,State-gov,45407
48,155489,Some-college,Not-in-family,White,Male,>50K,10,Divorced,0,0,40,United-States,Prof-specialty,Private,45428
34,80411,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Protective-serv,Local-gov,45435
61,140141,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Craft-repair,Self-emp-not-inc,45449
32,233838,HS-grad,Husband,Black,Male,<=50K,9,Married-civ-spouse,0,0,50,United-States,Transport-moving,Private,45453
40,258589,Masters,Not-in-family,White,Male,<=50K,14,Never-married,0,0,80,United-States,Craft-repair,State-gov,45484
72,47203,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,4931,0,70,United-States,Farming-fishing,Self-emp-not-inc,45487
18,358121,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,25,United-States,Sales,Private,45511
45,133973,Some-college,Unmarried,White,Female,<=50K,10,Divorced,0,0,40,United-States,Adm-clerical,Federal-gov,45529
